"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Tracks/mapa_02/props/Textura_Caja_Mat.Textura_Caja_Mat","49","14","14","1","15.151398","0","14"
"/Game/Tracks/mapa_02/props/Rampa_Textura_Mat.Rampa_Textura_Mat","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/props/Palos_02_Mat.Palos_02_Mat","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/props/Meta_01_Mat.Meta_01_Mat","49","17","18","1","19.990788","0","18"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","23","23","1","26.354218","0","23"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","11","11","1","7.423223","0","11"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","56","56","1","73.905632","0","56"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","23","23","1","37.270885","0","23"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","23","23","1","26.433262","0","23"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","23","23","1","25.003649","0","23"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","23","23","1","23.848701","0","23"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","23","23","1","23.958986","0","23"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Lights.M_SportsCar_Lights","49","0","46","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Wheel.M_SportsCar_Wheel","49","0","26","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar.M_SportsCar","49","0","90","3","0.000000","0","0"
"/Game/Vehicles/OffroadCar/Materials/M_OffroadCar_Wheel.M_OffroadCar_Wheel","49","0","26","1","0.000000","0","0"
"/Game/Tracks/mapa_02/props/ContainerTexturas_Interior_Azul_Mat.ContainerTexturas_Interior_Azul_Mat","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Material_006.Material_006","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Gradient_Pallete_Mat.Gradient_Pallete_Mat","49","17","18","1","0.000000","0","18"
"/Game/Tracks/mapa_02/Material_011.Material_011","49","14","14","1","0.000000","0","14"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","23","23","1","16.465775","0","23"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","23","23","1","19.812246","0","23"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","35","35","1","68.150520","0","35"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","23","23","1","29.701262","0","23"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","23","23","1","21.672251","0","23"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","11","11","1","21.293308","0","11"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","11","11","1","10.728790","0","11"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","74","74","1","68.002602","0","74"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","23","23","1","27.238283","0","23"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","23","23","1","56.413158","0","23"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","23","23","1","49.090031","0","23"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","23","23","1","72.844986","0","23"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","23","23","1","27.883282","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","23","23","1","27.661734","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","23","23","1","45.496895","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","23","23","1","29.406731","0","23"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","23","23","1","27.972738","0","23"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","23","23","1","26.861582","0","23"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","23","23","1","27.221502","0","23"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","44","46","1","44.304943","0","46"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","17","17","1","11.058329","0","17"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","23","23","1","24.956896","0","23"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","23","23","1","23.767830","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","23","23","1","21.996607","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","23","23","1","21.324406","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","23","23","1","26.321560","0","23"
"/Game/Track/M_Track.M_Track","49","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","23","23","1","20.294987","0","23"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","23","23","1","21.530077","0","23"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","23","23","1","24.706676","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","23","23","1","24.657059","0","23"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","23","23","1","22.584846","0","23"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","23","23","1","25.726370","0","23"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","23","23","1","20.263109","0","23"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","23","23","1","21.514416","0","23"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","35","35","1","34.848988","0","35"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","23","23","1","21.257599","0","23"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","23","23","1","21.899904","0","23"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","23","23","1","20.691916","0","23"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","23","23","1","21.037390","0","23"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","23","23","1","26.169512","0","23"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","23","23","1","25.970919","0","23"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","23","23","1","25.316458","0","23"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","5","5","1","2.069062","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","5","5","1","2.217254","0","5"
"/Game/Vehicles/test_car/mat_5_001.mat_5_001","49","50","50","1","69.168915","0","50"
"/Game/Vehicles/test_car/mat_4_004.mat_4_004","49","26","26","1","0.000000","0","26"
"/Game/Vehicles/test_car/mat_4_001.mat_4_001","49","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_3_001.mat_3_001","49","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_11_001.mat_11_001","49","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_10_001.mat_10_001","49","50","50","1","0.000000","0","50"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","23","23","1","25.594625","0","23"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","23","23","1","24.949551","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","23","23","1","24.320068","0","23"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","23","23","1","26.945448","0","23"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","14","14","1","8.324712","0","14"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","14","14","1","0.833041","0","14"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","23","23","1","26.502785","0","23"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","12","12","1","10.684218","0","12"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","23","23","1","25.921358","0","23"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","8","8","2","8.408346","0","8"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","4","4","1","3.855660","0","4"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","49","35","35","1","15.274390","0","35"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","100","100","1","313.147125","0","100"
"/Landmass/Landscape/BlueprintBrushes/Materials/Sprite/M_BrushSprite_01.M_BrushSprite_01","49","19","21","1","21.143631","0","21"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","61","61","1","57.208160","0","61"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","23","23","1","26.667284","0","23"
"/Landmass/Landscape/BlueprintBrushes/Materials/Internal/BrushBounds.BrushBounds","49","5","5","1","5.467657","0","5"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","136","6","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","69","3","0.000000","0","1095"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","280","6","0.000000","0","0"
"/Water/Materials/Brushes/MeshBrush_Angle.MeshBrush_Angle","49","4","4","1","3.813812","0","4"
"/Water/Materials/Brushes/CompositeWaterBodyTexture.CompositeWaterBodyTexture","49","5","5","1","4.108477","0","5"
"/Landmass/Landscape/BlueprintBrushes/Materials/RenderSplineDepths.RenderSplineDepths","49","6","6","1","6.826455","0","6"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField.CacheDistanceField","49","5","5","1","4.091633","0","5"
"/Water/Materials/WaterSurface/Water_Material.Water_Material","49","715","785","5","2189.244385","0","785"
"/Water/Materials/Brushes/MeshBrush_Width.MeshBrush_Width","49","4","4","1","3.512986","0","4"
"/Water/Materials/Brushes/MeshBrush_Weightmap.MeshBrush_Weightmap","49","4","4","1","3.606115","0","4"
"/Water/Materials/Brushes/MeshBrush_Island.MeshBrush_Island","49","4","4","1","3.275344","0","4"
"/Water/Materials/Brushes/CanvasDrawing.CanvasDrawing","49","7","7","1","4.869627","0","7"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","49","5","5","1","4.433398","0","5"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","49","5","5","1","5.341934","0","5"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","49","5","5","1","3.666167","0","5"
"/Water/Materials/PostProcessing/M_UnderWater_PostProcess_Volume.M_UnderWater_PostProcess_Volume","49","15","16","1","15.753198","0","16"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","49","31","57","1","109.302193","0","4280"
