"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Tracks/mapa_02/Material_005.Material_005","0","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Material_003.Material_003","0","14","14","1","0.000000","0","14"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","0","7","8","1","7.016828","0","8"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","0","7","8","1","7.745805","0","8"
"/Water/Materials/WaterInfo/DrawWaterInfo.DrawWaterInfo","0","14","14","1","10.342466","0","14"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","0","12","14","1","25.200483","0","14"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","0","5","5","1","2.919153","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","0","26","26","1","64.486626","0","26"
"/Engine/VREditor/TransformGizmo/Xray.Xray","0","14","14","1","0.000000","0","14"
"/Engine/VREditor/TransformGizmo/Main.Main","0","5","5","1","3.363485","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","0","5","5","1","3.170663","0","5"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","0","45","45","1","33.136429","0","45"
"/Game/VehicleTemplate/Blueprints/True_kart3/NewMaterial.NewMaterial","0","17","18","1","22.157520","0","18"
"/Game/VehicleTemplate/Blueprints/Countdown/M_InvWal.M_InvWal","0","20","20","1","20.760496","0","20"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","0","23","23","1","31.180801","0","23"
"/Game/Vehicles/test_car/obje/initialShadingGroup.initialShadingGroup","0","14","14","1","0.000000","0","14"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_5_001.bluecornet1_mat_5_001","0","14","14","1","0.000000","0","14"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","0","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","0","0","20","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","0","0","11","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Lights.M_SportsCar_Lights","0","0","46","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","11","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","0","0","26","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","2","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar_Wheel.M_SportsCar_Wheel","0","0","26","1","0.000000","0","0"
"/Game/Vehicles/SportsCar/Materials/M_SportsCar.M_SportsCar","0","0","90","3","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","0","27","29","1","34.401707","0","29"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","0","26","26","1","27.567415","0","26"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","0","14","14","1","10.274302","0","14"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","23","23","1","34.108208","0","23"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","67","67","1","82.100227","0","67"
"/Game/Vehicles/OffroadCar/Materials/M_OffroadCar_Wheel.M_OffroadCar_Wheel","0","0","26","1","0.000000","0","0"
"/Game/Track/M_Track.M_Track","0","0","26","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","0","35","35","1","138.349289","0","35"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","0","23","23","1","25.882660","0","23"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","0","23","23","1","27.609529","0","23"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","0","4","4","1","2.681546","0","4"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","23","23","1","32.227726","0","23"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","23","23","1","30.939833","0","23"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","23","23","1","26.176956","0","23"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","23","23","1","28.264395","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","23","23","1","30.558571","0","23"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","23","23","1","29.142885","0","23"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","23","23","1","23.660484","0","23"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","23","23","1","24.616209","0","23"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","35","35","1","39.843613","0","35"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","3.235534","0","5"
"/Game/Shaders/Shader1/M_Shader1.M_Shader1","0","5","5","1","3.103611","0","5"
"/Landmass/Landscape/BlueprintBrushes/Materials/Sprite/M_BrushSprite_01.M_BrushSprite_01","0","17","19","1","25.039221","0","19"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","4","4","1","2.585458","0","4"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","12","12","1","12.288383","0","12"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","57","62","6","60.657845","0","62"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","100","100","1","797.604736","0","100"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","1.861872","0","5"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","45","45","1","38.076900","0","45"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","8","8","2","6.555613","0","8"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","1095"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","70","105","3","90.207764","0","1750"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","14","40","1","12.812443","0","3028"
"/Water/Materials/PostProcessing/M_UnderWater_PostProcess_Volume.M_UnderWater_PostProcess_Volume","0","15","16","1","12.716393","0","16"
"/Water/Materials/WaterSurface/Water_Material.Water_Material","0","715","785","5","2608.724121","0","785"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","35","35","1","43.284157","0","35"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","23","23","1","24.922216","0","23"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","35","35","1","42.919369","0","35"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","23","23","1","27.390032","0","23"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","0","5","5","1","6.147891","0","5"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField.CacheDistanceField","0","5","5","1","4.114995","0","5"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","23","23","1","26.536974","0","23"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","35","35","1","34.483589","0","35"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","35","35","1","0.000000","0","35"
"/Water/Materials/Brushes/MeshBrush_Weightmap.MeshBrush_Weightmap","0","4","4","1","3.849669","0","4"
"/Water/Materials/Brushes/CompositeWaterBodyTexture.CompositeWaterBodyTexture","0","5","5","1","4.176510","0","5"
"/Water/Materials/Brushes/MeshBrush_Angle.MeshBrush_Angle","0","4","4","1","5.438578","0","4"
"/Water/Materials/Brushes/CanvasDrawing.CanvasDrawing","0","7","7","1","6.627169","0","7"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","7","7","1","7.735979","0","7"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","0","5","5","1","4.036591","0","5"
"/Water/Materials/Brushes/MeshBrush_Island.MeshBrush_Island","0","4","4","1","5.158663","0","4"
"/Landmass/Landscape/BlueprintBrushes/Materials/RenderSplineDepths.RenderSplineDepths","0","6","6","1","8.064516","0","6"
"/Water/Materials/Brushes/MeshBrush_Width.MeshBrush_Width","0","4","4","1","6.182410","0","4"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","0","5","5","1","5.442271","0","5"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","28","28","1","40.927837","0","28"
"/Landmass/Landscape/BlueprintBrushes/Materials/Internal/BrushBounds.BrushBounds","0","5","5","1","50.297218","0","5"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","10","11","1","16.234854","0","11"
"/Game/mats/MT_hielo_proc.MT_hielo_proc","0","14","14","1","23.796787","0","14"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","23","23","1","28.274475","0","23"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","35","35","1","15.369657","0","35"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","14","14","1","11.304834","0","14"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","14","14","1","0.000000","0","14"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","4","4","1","4.861708","0","4"
"/Game/Vehicles/test_car/mat_4_004.mat_4_004","0","26","26","1","95.190712","0","26"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","23","23","1","30.762205","0","23"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","23","23","1","32.367031","0","23"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","23","23","1","30.602114","0","23"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","23","23","1","31.815535","0","23"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","23","23","1","31.748587","0","23"
"/Game/Vehicles/test_car/mat_5_001.mat_5_001","0","50","50","1","106.422447","0","50"
"/Game/Vehicles/test_car/mat_4_001.mat_4_001","0","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_3_001.mat_3_001","0","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_11_001.mat_11_001","0","50","50","1","0.000000","0","50"
"/Game/Vehicles/test_car/mat_10_001.mat_10_001","0","50","50","1","0.000000","0","50"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","23","23","1","33.410526","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","23","23","1","29.766474","0","23"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","23","23","1","29.041645","0","23"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","23","23","1","30.751474","0","23"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","23","23","1","28.898476","0","23"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","17","17","1","17.393887","0","17"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","127","127","1","144.885941","0","127"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","11","11","1","7.978031","0","11"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","2.772459","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","4","4","1","3.510772","0","4"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","7","7","1","3.583742","0","7"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","23","23","1","30.382708","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","23","23","1","32.869736","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","23","23","1","32.123005","0","23"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","23","23","1","28.841846","0","23"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","23","23","1","31.648296","0","23"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","23","23","1","30.720535","0","23"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","11","11","1","8.366584","0","11"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","74","74","1","71.006119","0","74"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","23","23","1","30.580086","0","23"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","23","23","1","32.186371","0","23"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","42","44","1","54.583530","0","44"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","11","11","1","10.185528","0","11"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","23","23","1","32.885002","0","23"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","23","23","1","32.660446","0","23"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","23","23","1","32.183105","0","23"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","23","23","1","32.757824","0","23"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","23","23","1","32.599091","0","23"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","23","23","1","32.243183","0","23"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","23","23","1","28.733097","0","23"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","23","23","1","33.575359","0","23"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","23","23","1","31.713894","0","23"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","87","87","1","110.376923","0","87"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","23","23","1","24.790600","0","23"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","22","22","1","27.605579","0","22"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","29","31","1","33.358486","0","31"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","23","23","1","27.776947","0","23"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","23","23","1","32.034306","0","23"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","23","23","1","31.924921","0","23"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","23","23","1","29.397661","0","23"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","23","23","1","29.490995","0","23"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","23","23","1","26.341785","0","23"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","23","23","1","24.395788","0","23"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","23","23","1","20.272179","0","23"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","35","35","1","121.976418","0","35"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","23","23","1","23.388247","0","23"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","56","56","1","59.296539","0","56"
"/Game/Tracks/mapa_02/props/Textura_Caja_Mat.Textura_Caja_Mat","0","14","14","1","13.277614","0","14"
"/Game/Tracks/mapa_02/props/Rampa_Textura_Mat.Rampa_Textura_Mat","0","14","14","1","1.454835","0","14"
"/Game/Tracks/mapa_02/props/Palos_02_Mat.Palos_02_Mat","0","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/props/Meta_01_Mat.Meta_01_Mat","0","17","18","1","22.734852","0","18"
"/Game/Tracks/mapa_02/props/ContainerTexturas_Interior_Azul_Mat.ContainerTexturas_Interior_Azul_Mat","0","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Material_006.Material_006","0","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Gradient_Pallete_Mat.Gradient_Pallete_Mat","0","17","18","1","0.000000","0","18"
"/Game/Tracks/mapa_02/Material_011.Material_011","0","14","14","1","0.000000","0","14"
"/Game/Tracks/Blocking_prueba/Vallas_Textura_Mat.Vallas_Textura_Mat","0","14","14","1","0.000000","0","14"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","760","0","1","0.000000","0","0"
"Globals","49","6391","0","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","5","5","1","2.705255","0","5"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","5","5","1","1.652200","0","5"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","7","7","1","4.519372","0","7"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","4","4","1","2.781304","0","4"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","29","31","1","20.766008","0","31"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","7","8","1","5.199664","0","8"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","7","8","1","3.673647","0","8"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","26","26","1","20.250618","0","26"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","96","96","1","160.354950","0","96"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","5","5","1","1.671935","0","5"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","26","26","1","19.548748","0","26"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","14","14","1","9.354914","0","14"
"/Engine/VREditor/TransformGizmo/Main.Main","49","5","5","1","1.608874","0","5"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","5","5","1","1.810533","0","5"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","61","61","1","30.744446","0","61"
"/Water/Materials/WaterInfo/DrawWaterInfo.DrawWaterInfo","49","14","14","1","5.854239","0","14"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","15","17","1","18.850590","0","17"
"/Game/VehicleTemplate/Blueprints/True_kart3/NewMaterial.NewMaterial","49","17","18","1","11.727060","0","18"
"/Game/VehicleTemplate/Blueprints/Countdown/M_InvWal.M_InvWal","49","20","20","1","13.038196","0","20"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_5_001.bluecornet1_mat_5_001","49","14","14","1","9.311874","0","14"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_4_004.bluecornet1_mat_4_004","49","14","14","1","0.000000","0","14"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_4_001.bluecornet1_mat_4_001","49","14","14","1","0.000000","0","14"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_3_001.bluecornet1_mat_3_001","49","14","14","1","0.000000","0","14"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_11_001.bluecornet1_mat_11_001","49","14","14","1","0.000000","0","14"
"/Game/Vehicles/test_car/obje/bluecornet1_mat_10_001.bluecornet1_mat_10_001","49","14","14","1","0.000000","0","14"
"/Game/Vehicles/SportsCar/mat_5_002.mat_5_002","49","26","26","1","9.075045","0","26"
"/Game/Vehicles/SportsCar/mat_4_005.mat_4_005","49","26","26","1","0.000000","0","26"
"/Game/Vehicles/SportsCar/mat_4_002.mat_4_002","49","26","26","1","0.000000","0","26"
"/Game/Vehicles/test_car/obje/initialShadingGroup.initialShadingGroup","49","14","14","1","0.000000","0","14"
"/Game/Vehicles/SportsCar/mat_3_002.mat_3_002","49","26","26","1","0.000000","0","26"
"/Game/Vehicles/SportsCar/mat_11_002.mat_11_002","49","26","26","1","0.000000","0","26"
"/Game/Vehicles/SportsCar/mat_10_002.mat_10_002","49","26","26","1","0.000000","0","26"
"/Game/Tracks/Prueba_mapa2/Material_002.Material_002","49","14","14","1","0.000000","0","14"
"/Game/Tracks/Prueba_mapa2/Material_001.Material_001","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Material_005.Material_005","49","14","14","1","0.000000","0","14"
"/Game/Tracks/mapa_02/Material_003.Material_003","49","14","14","1","0.000000","0","14"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","14","14","1","7.060738","0","14"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","4","4","1","2.399837","0","4"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","35","35","1","38.317184","0","35"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","23","23","1","0.000000","0","23"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","23","23","1","29.234941","0","23"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","23","23","1","30.510546","0","23"
"/Game/Shaders/Shader1/M_Shader1.M_Shader1","49","5","5","1","3.231303","0","5"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","4","4","1","2.632518","0","4"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","49","35","35","1","23.593960","0","35"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","49","23","23","1","18.085140","0","23"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","49","35","35","1","33.162785","0","35"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","49","23","23","1","22.762877","0","23"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","128","192","3","284.215515","9","3200"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","64","64","1","162.577301","0","64"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","64","64","1","0.000000","0","64"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","28","28","1","30.188541","0","28"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","7","7","1","5.905096","0","7"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","10","11","1","8.738695","0","11"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","127","127","1","118.292648","0","127"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","5","5","1","3.262056","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","4","4","1","3.958844","0","4"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","61","66","6","58.572178","0","66"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","7","7","1","4.589489","0","7"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","87","87","1","80.915817","0","87"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","31","33","1","26.821184","0","33"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","49","22","22","1","23.712229","0","22"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","1053","1078","1","983.740112","0","0"
